created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon May 12 10:20:58 +0000 2014,4.65798783884738E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/pDGvnSHujh via @fimadani,0,0,1,0,in,389810185,4.65798783884738E+017,WirdanFanani,https://twitter.com/WirdanFanani/status/465798783884738561
Mon May 12 10:20:58 +0000 2014,4.65798782035054E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/KjL4vpH80t,0,0,0,0,in,1124798869,4.65798782035054E+017,mbaudith,https://twitter.com/mbaudith/status/465798782035054592
Mon May 12 10:20:57 +0000 2014,4.65798777383575E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/kT4auMgswr,0,0,0,0,in,1666367798,4.65798777383575E+017,SenyumDinda,https://twitter.com/SenyumDinda/status/465798777383575552
Mon May 12 10:20:56 +0000 2014,4.65798771884822E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/HGRtJzwGO5,0,0,0,0,in,1352991205,4.65798771884822E+017,wijayaanton95,https://twitter.com/wijayaanton95/status/465798771884822529
Mon May 12 10:20:55 +0000 2014,4.65798770165153E+017,#Truth Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan ... http://t.co/LaA7XTeKLu,0,0,0,0,in,1136619853,4.65798770165153E+017,EffendiMike,https://twitter.com/EffendiMike/status/465798770165153792
Mon May 12 10:20:55 +0000 2014,4.6579876834902E+017,#Fimadani Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyata... http://t.co/7p5arT8D82,0,0,0,0,in,1136372870,4.6579876834902E+017,Cindy_R33,https://twitter.com/Cindy_R33/status/465798768349020161
Mon May 12 10:20:54 +0000 2014,4.65798765140389E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/pwOoDTBsKP,0,0,0,0,in,748661719,4.65798765140389E+017,RaliaBeauty1,https://twitter.com/RaliaBeauty1/status/465798765140389890
Mon May 12 10:14:34 +0000 2014,4.65797173792083E+017,"Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/SKYixnUQWS""",0,0,0,0,in,461938306,4.65797173792083E+017,wariefku,https://twitter.com/wariefku/status/465797173792083968
Mon May 12 10:11:24 +0000 2014,4.65796373980676E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/x4LHgw4HYR,0,0,0,0,in,1968547879,4.65796373980676E+017,semangatmengaji,https://twitter.com/semangatmengaji/status/465796373980676096
Mon May 12 10:11:21 +0000 2014,4.65796364291436E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/tvCiHcjAtX,0,0,0,0,in,276806416,4.65796364291436E+017,wandiapriliyand,https://twitter.com/wandiapriliyand/status/465796364291436544
Mon May 12 10:11:21 +0000 2014,4.6579636243755E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/MxzbZDwB0X via @fimadani,0,0,1,0,in,1865787996,4.6579636243755E+017,sedekahsahabat,https://twitter.com/sedekahsahabat/status/465796362437550080
Mon May 12 10:11:20 +0000 2014,4.65796358406811E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/VLvoJpNeeV,0,0,0,0,in,1666323758,4.65796358406811E+017,MustofaAgi,https://twitter.com/MustofaAgi/status/465796358406811648
Mon May 12 10:11:19 +0000 2014,4.65796353289777E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/KqO13jKaHj,0,0,0,0,in,1478539644,4.65796353289777E+017,NidaaulHasanah,https://twitter.com/NidaaulHasanah/status/465796353289777152
Mon May 12 10:11:18 +0000 2014,4.65796349720416E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam: Sultan Hasanal Bolkiah dalam pernyataan pemberl... http://t.co/W25kmUsyA9,0,0,3,0,in,94084686,4.65796349720416E+017,yumroni,https://twitter.com/yumroni/status/465796349720416257
Mon May 12 10:10:36 +0000 2014,4.6579617378195E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/nJDd0Wgcka via @fimadani,0,0,2,1,in,287985983,4.6579617378195E+017,fimadani,https://twitter.com/fimadani/status/465796173781950464
Mon May 12 10:10:04 +0000 2014,4.65796040545669E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/OPd638kQkm via @fimadani,0,0,0,0,in,94084686,4.65796040545669E+017,yumroni,https://twitter.com/yumroni/status/465796040545669120
Mon May 12 10:05:23 +0000 2014,4.6579485969811E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/PWbh8JVruz,0,0,0,0,in,1003638134,4.6579485969811E+017,ikhwahrasul,https://twitter.com/ikhwahrasul/status/465794859698110464
Mon May 12 10:05:19 +0000 2014,4.65794844749615E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/ECuFkShWyL,0,0,1,0,in,387175133,4.65794844749615E+017,JakartaSport,https://twitter.com/JakartaSport/status/465794844749615104
Mon May 12 10:05:16 +0000 2014,4.65794829704646E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/IiXCVKybI2,0,0,0,0,in,286945409,4.65794829704646E+017,PesantrenOnline,https://twitter.com/PesantrenOnline/status/465794829704646656
Mon May 12 10:05:06 +0000 2014,4.65794788038422E+017,Video: Pidato Pemberlakuan Syariat Islam di Brunei Darussalam http://t.co/ngzbqyTdaG,0,0,0,0,in,46693730,4.65794788038422E+017,lettoread,https://twitter.com/lettoread/status/465794788038422528
Sun May 11 13:54:47 +0000 2014,4.65490202014662E+017,salut untuk negara Brunei Darussalam yang tidak takut dengan kecaman dari Barat tentang penegakan syariat islam di negaranya !,0,0,1,0,in,277069081,4.65490202014662E+017,arptra,https://twitter.com/arptra/status/465490202014662657
Sat May 10 19:36:37 +0000 2014,4.65213838493642E+017,- Brunei Darussalam adalah negara pertama di Asia Tenggara yang menerapkan hukum pidana syariat Islam. Banyak... http://t.co/M5zYrlK8TD,0,0,0,0,in,40857697,4.65213838493642E+017,Prielly_Cha,https://twitter.com/Prielly_Cha/status/465213838493642752
Sat May 10 04:31:25 +0000 2014,4.64986040889901E+017,@voaislam: Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/FUxilMerX7,0,0,0,0,in,1142917046,4.64986040889901E+017,sayfaladel,https://twitter.com/sayfaladel/status/464986040889901057
Fri May 09 06:37:03 +0000 2014,4.64655267443908E+017,Di Brunei Darussalam lah hukum Islam di Asia tenggara di tegakkan. Dan PBB dengan HAMnya mengecam keras penerapan syariat Islam !,0,0,0,0,in,1542818347,4.64655267443908E+017,mick_rebel,https://twitter.com/mick_rebel/status/464655267443908608
Wed May 07 02:46:42 +0000 2014,4.63872524644646E+017,"[JAV SENSATION] Tina Toonita Soal Syariat Islam di Brunei: TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorot... http://t.co/GVr2sUcvrx",0,0,0,0,in,389261361,4.63872524644646E+017,Yekhow,https://twitter.com/Yekhow/status/463872524644646912
Wed May 07 02:46:41 +0000 2014,4.63872520446164E+017,"[JAV SENSATION] Tina Toonita Soal Syariat Islam di Brunei: TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorot... http://t.co/kRQaEapGyk",0,0,0,0,in,1804915544,4.63872520446164E+017,Kennedy_Crush,https://twitter.com/Kennedy_Crush/status/463872520446164992
Tue May 06 06:22:00 +0000 2014,4.63564318491959E+017,"Yahoo : Tina Toonita Soal Syariat Islam di Brunei Â : TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorotan dun... http://t.co/Ds9IzkRTU7",0,0,0,0,in,2426687119,4.63564318491959E+017,gadisartis,https://twitter.com/gadisartis/status/463564318491959296
Tue May 06 06:21:58 +0000 2014,4.63564308308185E+017,"Yahoo : Tina Toonita Soal Syariat Islam di Brunei Â : TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorotan dun... http://t.co/EgKMxSLq6L",0,0,0,0,in,2401519268,4.63564308308185E+017,otakumania135,https://twitter.com/otakumania135/status/463564308308185089
Tue May 06 05:30:12 +0000 2014,4.6355128143369E+017,"Tina Toonita Soal Syariat Islam di Brunei Â  - TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorotan dunia karena... http://t.co/2I57vXEHRp",0,0,0,0,in,583112971,4.6355128143369E+017,ayhiesasaja,https://twitter.com/ayhiesasaja/status/463551281433690112
Tue May 06 05:23:21 +0000 2014,4.63549556618059E+017,"Tina Toonita Soal Syariat Islam di Brunei Â : TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorotan dunia karen... http://t.co/yKYp8afoiq",0,0,0,0,in,2476604544,4.63549556618059E+017,irfantaufikr,https://twitter.com/irfantaufikr/status/463549556618059777
Tue May 06 05:23:19 +0000 2014,4.63549549848428E+017,"Tina Toonita Soal Syariat Islam di Brunei Â : TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorotan dunia karen... http://t.co/6ESjxcx4X2",0,0,0,0,in,1804915544,4.63549549848428E+017,Kennedy_Crush,https://twitter.com/Kennedy_Crush/status/463549549848428544
Tue May 06 05:23:07 +0000 2014,4.63549500020113E+017,"Tina Toonita Soal Syariat Islam di Brunei Â : TEMPO.CO, Jakarta - Brunei Darussalam menjadi sorotan dunia karen... http://t.co/IUGohrMV2n",0,0,0,0,in,2251383210,4.63549500020113E+017,AhmadNorMaulana,https://twitter.com/AhmadNorMaulana/status/463549500020113408
Mon May 05 11:43:18 +0000 2014,4.63282786795659E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/aFya8f1Zjw #Indonesiabersyariah,0,0,0,0,in,461938306,4.63282786795659E+017,wariefku,https://twitter.com/wariefku/status/463282786795659264
Mon May 05 08:06:24 +0000 2014,4.63228203473981E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam - http://t.co/TH0IjkxJaq http://t.co/4aBA3MtJ5a via @sharethis,0,0,0,0,in,85743164,4.63228203473981E+017,susahingatnya,https://twitter.com/susahingatnya/status/463228203473981440
Mon May 05 02:28:26 +0000 2014,4.63143151473926E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/KpnpmmGrKZ,0,0,0,0,in,269279777,4.63143151473926E+017,tukangisigas,https://twitter.com/tukangisigas/status/463143151473926144
Sun May 04 14:27:22 +0000 2014,4.62961689931968E+017,RT @voaislam: Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/KjE9G3ATVw,0,0,0,0,in,225284841,4.62961689931968E+017,tantowi11,https://twitter.com/tantowi11/status/462961689931968512
Sun May 04 09:38:58 +0000 2014,4.62889109661286E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/kzDwMtSfoI,0,0,0,0,in,845268246,4.62889109661286E+017,renesia_account,https://twitter.com/renesia_account/status/462889109661286401
Sun May 04 05:34:51 +0000 2014,4.62827676927934E+017,"Palembang Muslim - Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam: Pada Kamis, 1 Mei 2014 sang... http://t.co/rWrTfxPNgZ",0,0,0,0,in,2407305439,4.62827676927934E+017,palembang_side,https://twitter.com/palembang_side/status/462827676927934464
Sun May 04 05:11:13 +0000 2014,4.62821727106375E+017,#OpenFollow Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/PrI09hsiYG #TeamFollowBack,0,0,0,0,in,1006764572,4.62821727106375E+017,muhfeeb,https://twitter.com/muhfeeb/status/462821727106375680
Sun May 04 04:31:28 +0000 2014,4.62811726572834E+017,"Palembang Muslim - Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam: Pada Kamis, 1 Mei 2014 sang... http://t.co/NmARB65iWX",0,0,0,0,in,1309765778,4.62811726572834E+017,kuedelapanjam,https://twitter.com/kuedelapanjam/status/462811726572834816
Sun May 04 04:31:28 +0000 2014,4.62811724475674E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/IWGRnLFfAF #Belilas,0,0,0,0,in,2235867884,4.62811724475674E+017,seberida,https://twitter.com/seberida/status/462811724475674624
Sun May 04 04:31:26 +0000 2014,4.62811715021701E+017,"Palembang Muslim - Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam: Pada Kamis, 1 Mei 2014 sang... http://t.co/RF1Lsa95nV",0,0,0,0,in,1661783384,4.62811715021701E+017,kue_maksuba,https://twitter.com/kue_maksuba/status/462811715021701121
Sun May 04 04:31:23 +0000 2014,4.62811705546797E+017,"Palembang Muslim - Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam: Pada Kamis, 1 Mei 2014 sang... http://t.co/1sSUk4RHQP",0,0,0,0,in,1444170492,4.62811705546797E+017,kemplangkrupuk,https://twitter.com/kemplangkrupuk/status/462811705546797056
Sun May 04 04:31:19 +0000 2014,4.62811688073314E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/IFvIEsSeq8 #KilasIslam,0,0,3,1,in,1446574927,4.62811688073314E+017,KilasIslam,https://twitter.com/KilasIslam/status/462811688073314304
Sun May 04 04:31:12 +0000 2014,4.62811659275214E+017,"Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam: Pada Kamis, 1 Mei 2014 sangat berserajah karen... http://t.co/8El45DJv0y",0,0,0,0,in,181075446,4.62811659275214E+017,mediaislam,https://twitter.com/mediaislam/status/462811659275214848
Sun May 04 04:30:40 +0000 2014,4.62811522985492E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/r0S3xCjZTF,0,0,0,0,in,2311950174,4.62811522985492E+017,islamedianews,https://twitter.com/islamedianews/status/462811522985492482
Sun May 04 04:30:39 +0000 2014,4.62811517386108E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/Bbp75eFhYS,0,0,0,0,in,2197399578,4.62811517386108E+017,PocongMuslim,https://twitter.com/PocongMuslim/status/462811517386108928
Sun May 04 04:30:38 +0000 2014,4.62811513690939E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/96I3SQTwR2,0,0,0,0,in,2334219516,4.62811513690939E+017,PBIslam,https://twitter.com/PBIslam/status/462811513690939392
Sun May 04 04:27:32 +0000 2014,4.6281073564792E+017,Berikut Fase-Fase Penerapan Syariat Islam di Brunei Darussalam http://t.co/d5iK2E8Nre,0,1,11,3,in,129687395,4.6281073564792E+017,voaislam,https://twitter.com/voaislam/status/462810735647920128
Sun May 04 01:24:04 +0000 2014,4.62764562563858E+017,"Ada pendapat gus @awyyyyy ttg penerapan syariat Islam di Brunei Darussalam, maslahatkah?",0,0,0,0,in,154002393,4.62764562563858E+017,liriksoe,https://twitter.com/liriksoe/status/462764562563858432
Sat May 03 05:00:06 +0000 2014,4.62456540989882E+017,"@gufronwahyu: Terkait penerapan Syariat Islam di Brunei, dihimbau agar Umat Islam berdoa untuk kesejahteraan &amp  keberkahan Brunei Darussalam.",0,0,0,0,in,103270154,4.62456540989882E+017,diwan___,https://twitter.com/diwan___/status/462456540989882368
Sat May 03 04:54:47 +0000 2014,4.62455206765031E+017,"Terkait penerapan Syariat Islam di Brunei, dihimbau agar Umat Islam berdoa untuk kesejahteraan &amp  keberkahan Brunei Darussalam."";0;0;1;0;in;468907139;462455206765031426;gufronwahyu;https://twitter.com/gufronwahyu/status/462455206765031426
Fri May 02 20:35:45 +0000 2014;462329620306485248;Rindu Dan Ingin Melihat Syariat Islam Di Indonesia Di Berlakukan Seperti Brunei darussalam, Salut Dengan Pemimpinnya...!!!!!!!!""",0,0,0,0,in,202594909,4.62329620306485E+017,lumots_060,https://twitter.com/lumots_060/status/462329620306485248
Fri May 02 00:20:56 +0000 2014,4.6202390030689E+017,BRUNEI MELAKSANAKAN SYARIAT ISLAM SECARA PENUH Benar-benar sesuai dengan nama negaranya : BRUNEI DARUSSALAM.  Di... http://t.co/H9in7Vv5rH,0,0,0,0,in,583821738,4.6202390030689E+017,AryaAbieAdham1,https://twitter.com/AryaAbieAdham1/status/462023900306890752
Wed Apr 30 14:36:53 +0000 2014,4.61514532956143E+017,"Besok, 1 mei 2014 disaat kita merayakan hari kuli (buruh). Brunei Darussalam merayakan hal lain, penerapan hukum syariat islam di negaranya",0,0,1,0,in,156833863,4.61514532956143E+017,sucipto_arief,https://twitter.com/sucipto_arief/status/461514532956143616
Tue Apr 29 23:42:41 +0000 2014,4.61289499314511E+017,â€œ@Bisniscom: Syariat Islam Diterapkan di Brunei Darussalam http://t.co/duFBgU18Wkâ€ mari amati,0,0,0,0,in,45769154,4.61289010699055E+017,arukmantara,https://twitter.com/arukmantara/status/461289499314511872
Tue Apr 29 23:40:45 +0000 2014,4.61289010699055E+017,Syariat Islam Diterapkan di Brunei Darussalam http://t.co/SzVT5O9knV,0,1,7,0,in,118646322,4.61289010699055E+017,Bisniscom,https://twitter.com/Bisniscom/status/461289010699055104
Tue Apr 29 23:11:47 +0000 2014,4.61281724018593E+017,Syariat Islam Diterapkan di Brunei Darussalam http://t.co/rnrh7y11KX #NewsUpdate,0,0,0,0,in,2410984033,4.61281724018593E+017,bisnisjabar,https://twitter.com/bisnisjabar/status/461281724018593792
Fri Oct 25 01:06:35 +0000 2013,3.93544080723959E+017,Hukum SYARIAT ISLAM akan diberlakukan di Brunei Darussalam mulai April Tahun depan... http://t.co/YVOQGaIQNL,0,0,0,0,in,1964133392,3.93544080723959E+017,bmk_bandaaceh,https://twitter.com/bmk_bandaaceh/status/393544080723959808
Wed Oct 23 07:07:29 +0000 2013,3.92910128350904E+017,Di Aceh?@Fahmisalim2 @NasruddinA @khairimar @Mus_glgRT @BersamaDakwah: Brunei Darussalam Akan Terapkan Syariat Islam http://t.co/S6LxW0EALz,0,1,1,0,in,1392667098,3.92910128350904E+017,TLutfia,https://twitter.com/TLutfia/status/392910128350904320
